id,string,data,float64
20395,Dmitry,2026-11-07,28.5617
20423,Dmitry,2026-11-08,755.017
20436,Dmitry,2026-11-10,105.819
20444,Dmitry,2026-11-09,394.221
20471,Dmitry,2026-11-09,248.445
20478,Dmitry,2026-11-04,982.441
20501,Dmitry,2026-11-03,431.429
20524,Dmitry,2026-11-10,741.168
20531,Dmitry,2026-11-06,556.522
20589,Dmitry,2026-11-09,391.869
20643,Dmitry,2026-11-07,789.871
20654,Dmitry,2026-11-09,833.384
20695,Dmitry,2026-11-01,738.074
20739,Dmitry,2026-11-06,642.881
20783,Dmitry,2026-11-05,343.773
20817,Dmitry,2026-11-04,724.427
20831,Dmitry,2026-11-03,717.313
20847,Dmitry,2026-11-04,54.3727
20863,Dmitry,2026-11-01,86.1486
20879,Dmitry,2026-11-04,819.352
20892,Dmitry,2026-11-03,59.2167
20976,Dmitry,2026-11-09,736.761
21011,Dmitry,2026-11-10,740.179
21020,Dmitry,2026-11-10,957.028
21043,Dmitry,2026-11-06,176.59
21045,Dmitry,2026-11-05,190.884
21080,Dmitry,2026-11-08,870.49
21137,Dmitry,2026-11-09,668.779
21145,Dmitry,2026-11-06,296.538
21149,Dmitry,2026-11-02,597.753
21150,Dmitry,2026-11-08,560.601
21208,Dmitry,2026-11-03,930.28
21227,Dmitry,2026-11-04,949.745
21236,Dmitry,2026-11-01,703.177
21248,Dmitry,2026-11-03,651.645
21279,Dmitry,2026-11-06,416.655
21334,Dmitry,2026-11-05,427.431
21374,Dmitry,2026-11-02,321.578
21417,Dmitry,2026-11-02,838.725
21454,Dmitry,2026-11-03,292.746
21457,Dmitry,2026-11-02,235.666
21492,Dmitry,2026-11-07,722.525
21510,Dmitry,2026-11-10,625.13
21523,Dmitry,2026-11-03,863.725
21589,Dmitry,2026-11-02,871.779
21611,Dmitry,2026-11-10,867.185
21627,Dmitry,2026-11-08,347.74
21632,Dmitry,2026-11-06,453.425
21653,Dmitry,2026-11-05,700.056
21663,Dmitry,2026-11-05,723.414
21715,Dmitry,2026-11-10,375.824
21721,Dmitry,2026-11-08,725.572
21732,Dmitry,2026-11-07,356.134
21774,Dmitry,2026-11-01,203.741
21778,Dmitry,2026-11-07,572.012
21840,Dmitry,2026-11-05,766.7
21849,Dmitry,2026-11-09,164.425
21854,Dmitry,2026-11-04,582.648
21855,Dmitry,2026-11-03,145.315
21857,Dmitry,2026-11-03,881.76
21863,Dmitry,2026-11-09,839.368
21877,Dmitry,2026-11-08,968.218
21878,Dmitry,2026-11-10,418.153
21999,Dmitry,2026-11-04,667.995
22011,Dmitry,2026-11-05,509.454
22030,Dmitry,2026-11-08,501.018
22077,Dmitry,2026-11-07,508.715
22090,Dmitry,2026-11-01,332.213
22105,Dmitry,2026-11-01,215.969
22146,Dmitry,2026-11-01,405.201
22167,Dmitry,2026-11-04,643.196
22184,Dmitry,2026-11-05,289.302
22371,Dmitry,2026-11-08,510.155
22373,Dmitry,2026-11-01,403.473
22385,Dmitry,2026-11-03,406.08
22427,Dmitry,2026-11-10,811.034
22502,Dmitry,2026-11-08,875.153
22545,Dmitry,2026-11-03,310.845
22546,Dmitry,2026-11-05,228.826
22595,Dmitry,2026-11-08,167.958
22620,Dmitry,2026-11-08,551.109
22689,Dmitry,2026-11-08,687.595
22709,Dmitry,2026-11-10,67.3708
22725,Dmitry,2026-11-02,656.605
22735,Dmitry,2026-11-03,164.842
22821,Dmitry,2026-11-08,466.949
22827,Dmitry,2026-11-05,673.065
22834,Dmitry,2026-11-10,351.594
22854,Dmitry,2026-11-10,0.311969
22857,Dmitry,2026-11-04,596.595
22865,Dmitry,2026-11-03,436.737
22882,Dmitry,2026-11-06,475.069
22938,Dmitry,2026-11-09,724.447
22941,Dmitry,2026-11-06,918.366
22983,Dmitry,2026-11-07,669.237
22996,Dmitry,2026-11-08,756.41
22999,Dmitry,2026-11-03,289.878
23053,Dmitry,2026-11-02,528.432
23101,Dmitry,2026-11-07,185.087
23109,Dmitry,2026-11-04,215.021
23152,Dmitry,2026-11-10,650.989
23154,Dmitry,2026-11-07,544.829
23224,Dmitry,2026-11-04,557.865
23240,Dmitry,2026-11-08,706.751
23253,Dmitry,2026-11-01,849.019
23301,Dmitry,2026-11-02,816.896
23321,Dmitry,2026-11-07,982.565
23423,Dmitry,2026-11-04,606.469
23436,Dmitry,2026-11-02,415.543
23443,Dmitry,2026-11-08,754.401
23453,Dmitry,2026-11-06,87.4129
23462,Dmitry,2026-11-06,111.361
23613,Dmitry,2026-11-05,960.374
23654,Dmitry,2026-11-01,385.922
23675,Dmitry,2026-11-01,321.506
23684,Dmitry,2026-11-01,248.958
23688,Dmitry,2026-11-02,124.685
23717,Dmitry,2026-11-03,787.34
23793,Dmitry,2026-11-10,871.441
23818,Dmitry,2026-11-10,748.412
23880,Dmitry,2026-11-05,448.713
23884,Dmitry,2026-11-01,916.119
23887,Dmitry,2026-11-02,332.451
23950,Dmitry,2026-11-01,225.953
23976,Dmitry,2026-11-09,524.593
23980,Dmitry,2026-11-03,422.103
23981,Dmitry,2026-11-09,524.096
23998,Dmitry,2026-11-03,743.328
24012,Dmitry,2026-11-09,472.976
24124,Dmitry,2026-11-08,312.685
24126,Dmitry,2026-11-08,604.315
24151,Dmitry,2026-11-05,738.42
24159,Dmitry,2026-11-07,530.071
24186,Dmitry,2026-11-01,772.231
24189,Dmitry,2026-11-02,788.094
24208,Dmitry,2026-11-03,103.524
24213,Dmitry,2026-11-02,724.735
24277,Dmitry,2026-11-03,626.564
24322,Dmitry,2026-11-07,379.192
24352,Dmitry,2026-11-02,26.7634
24446,Dmitry,2026-11-04,779.567
24466,Dmitry,2026-11-02,990.095
24492,Dmitry,2026-11-06,295.152
24541,Dmitry,2026-11-10,881.251
24549,Dmitry,2026-11-07,73.5569
24555,Dmitry,2026-11-09,747.456
24588,Dmitry,2026-11-06,458.159
24614,Dmitry,2026-11-04,419.795
24623,Dmitry,2026-11-04,248.188
24639,Dmitry,2026-11-10,651.876
24689,Dmitry,2026-11-03,558.083
24698,Dmitry,2026-11-10,436.887
24704,Dmitry,2026-11-08,543.938
24706,Dmitry,2026-11-06,645.606
24759,Dmitry,2026-11-05,46.4451
24797,Dmitry,2026-11-05,449.05
24801,Dmitry,2026-11-07,561.526
24815,Dmitry,2026-11-08,894.858
24821,Dmitry,2026-11-06,457.443
24823,Dmitry,2026-11-02,302.991
24825,Dmitry,2026-11-10,479.728
24841,Dmitry,2026-11-09,897.752
24849,Dmitry,2026-11-06,174.83
24853,Dmitry,2026-11-04,791.32
24860,Dmitry,2026-11-05,50.6511
24904,Dmitry,2026-11-08,268.65
24942,Dmitry,2026-11-08,749.415
24978,Dmitry,2026-11-05,29.0436
25011,Dmitry,2026-11-06,955.634
25077,Dmitry,2026-11-10,845.037
25228,Dmitry,2026-11-04,646.711
25262,Dmitry,2026-11-04,472.947
25361,Dmitry,2026-11-01,9.69955
25370,Dmitry,2026-11-06,596.191
25374,Dmitry,2026-11-10,16.5137
25425,Dmitry,2026-11-01,407.328
25528,Dmitry,2026-11-09,964.228
25635,Dmitry,2026-11-10,731.181
25637,Dmitry,2026-11-08,876.969
25670,Dmitry,2026-11-07,966.974
25706,Dmitry,2026-11-08,921.197
25712,Dmitry,2026-11-03,339.634
25713,Dmitry,2026-11-08,194.26
25731,Dmitry,2026-11-08,777.036
25781,Dmitry,2026-11-02,398.699
25784,Dmitry,2026-11-02,29.9552
25801,Dmitry,2026-11-02,93.2329
25845,Dmitry,2026-11-10,106.851
25868,Dmitry,2026-11-08,667.726
25886,Dmitry,2026-11-02,376.886
25891,Dmitry,2026-11-03,247.022
25907,Dmitry,2026-11-03,146.112
25951,Dmitry,2026-11-06,323.371
25992,Dmitry,2026-11-02,481.93
26060,Dmitry,2026-11-07,693.41
26108,Dmitry,2026-11-10,502.346
26133,Dmitry,2026-11-04,380.396
26175,Dmitry,2026-11-06,767.582
26249,Dmitry,2026-11-02,966.576
26251,Dmitry,2026-11-08,939.61
26320,Dmitry,2026-11-10,55.0182
26333,Dmitry,2026-11-05,489.439
26336,Dmitry,2026-11-05,521.589
26352,Dmitry,2026-11-06,913.512
26364,Dmitry,2026-11-07,237.499
26431,Dmitry,2026-11-07,670.748
26447,Dmitry,2026-11-02,780.931
26473,Dmitry,2026-11-05,42.749
26474,Dmitry,2026-11-07,716.047
26561,Dmitry,2026-11-04,697.339
26653,Dmitry,2026-11-05,656.049
26746,Dmitry,2026-11-06,332.071
26875,Dmitry,2026-11-07,768.047
26898,Dmitry,2026-11-04,218.131
26930,Dmitry,2026-11-07,259.231
26957,Dmitry,2026-11-06,868.046
26965,Dmitry,2026-11-06,951.538
27029,Dmitry,2026-11-02,190.517
27037,Dmitry,2026-11-02,237.887
27063,Dmitry,2026-11-09,837.13
27083,Dmitry,2026-11-02,658.22
27086,Dmitry,2026-11-10,575.057
27111,Dmitry,2026-11-06,356.04
27120,Dmitry,2026-11-02,15.1763
27165,Dmitry,2026-11-06,545.446
27217,Dmitry,2026-11-03,939.364
27287,Dmitry,2026-11-05,810.27
27304,Dmitry,2026-11-01,158.854
27354,Dmitry,2026-11-09,231.209
27362,Dmitry,2026-11-03,689.202
27389,Dmitry,2026-11-08,674.751
27405,Dmitry,2026-11-06,596.812
27490,Dmitry,2026-11-03,563.832
27492,Dmitry,2026-11-01,366.768
27529,Dmitry,2026-11-01,32.7465
27579,Dmitry,2026-11-08,267.921
27614,Dmitry,2026-11-01,246.876
27620,Dmitry,2026-11-04,65.8171
27623,Dmitry,2026-11-09,530.525
27746,Dmitry,2026-11-08,524.591
27787,Dmitry,2026-11-04,993.378
27841,Dmitry,2026-11-04,786.53
27923,Dmitry,2026-11-04,302.947
27950,Dmitry,2026-11-04,985.012
27955,Dmitry,2026-11-07,980.465
27982,Dmitry,2026-11-01,718.095
27994,Dmitry,2026-11-04,176.634
28007,Dmitry,2026-11-02,525.154
28045,Dmitry,2026-11-01,548.709
28059,Dmitry,2026-11-05,784.808
28061,Dmitry,2026-11-05,754.512
28103,Dmitry,2026-11-03,696.169
28108,Dmitry,2026-11-03,602.73
28114,Dmitry,2026-11-07,287.131
28129,Dmitry,2026-11-04,176.834
28269,Dmitry,2026-11-02,129.781
28271,Dmitry,2026-11-04,810.906
28285,Dmitry,2026-11-03,489.419
28344,Dmitry,2026-11-01,885.669
28353,Dmitry,2026-11-06,188.45
28433,Dmitry,2026-11-09,481.075
28463,Dmitry,2026-11-01,359.11
28466,Dmitry,2026-11-05,757.279
28542,Dmitry,2026-11-04,722.124
28575,Dmitry,2026-11-02,807.153
28579,Dmitry,2026-11-06,225.025
28581,Dmitry,2026-11-04,784.717
28597,Dmitry,2026-11-06,866.7
28676,Dmitry,2026-11-08,818.731
28702,Dmitry,2026-11-09,885.749
28756,Dmitry,2026-11-01,15.2733
28774,Dmitry,2026-11-04,322.953
28787,Dmitry,2026-11-08,833.842
28813,Dmitry,2026-11-04,987.453
28818,Dmitry,2026-11-05,240.069
28819,Dmitry,2026-11-01,587.045
28836,Dmitry,2026-11-06,799.231
28845,Dmitry,2026-11-06,487.16
28855,Dmitry,2026-11-06,304.996
28873,Dmitry,2026-11-02,210.23
28895,Dmitry,2026-11-02,95.175
28919,Dmitry,2026-11-09,707.602
28993,Dmitry,2026-11-07,585.737
29005,Dmitry,2026-11-04,19.2034
29042,Dmitry,2026-11-05,351.549
29100,Dmitry,2026-11-06,601.109
29126,Dmitry,2026-11-07,20.016
29130,Dmitry,2026-11-03,147.196
29135,Dmitry,2026-11-08,884.179
29147,Dmitry,2026-11-05,56.3403
29221,Dmitry,2026-11-01,642.067
29283,Dmitry,2026-11-04,346.37
29292,Dmitry,2026-11-04,647.396
29299,Dmitry,2026-11-05,460.689
29305,Dmitry,2026-11-02,121.382
29356,Dmitry,2026-11-06,394.433
29364,Dmitry,2026-11-07,251.591
29400,Dmitry,2026-11-01,548.011
29465,Dmitry,2026-11-03,384.433
29499,Dmitry,2026-11-09,848.823
29615,Dmitry,2026-11-07,406.119
29620,Dmitry,2026-11-03,970.524
29644,Dmitry,2026-11-01,441.479
29664,Dmitry,2026-11-01,733.713
29707,Dmitry,2026-11-05,929.123
29736,Dmitry,2026-11-09,601.544
29737,Dmitry,2026-11-04,265.914
29755,Dmitry,2026-11-09,359.53
29820,Dmitry,2026-11-01,933.49
29831,Dmitry,2026-11-02,274.347
29837,Dmitry,2026-11-03,623.648
29899,Dmitry,2026-11-09,989.606
29919,Dmitry,2026-11-04,288.579
29966,Dmitry,2026-11-10,871.08
29996,Dmitry,2026-11-08,954.832
30110,Dmitry,2026-11-03,284.321
30144,Dmitry,2026-11-08,327.596
30256,Dmitry,2026-11-01,781.543
30315,Dmitry,2026-11-03,327.711
30328,Dmitry,2026-11-01,19.9986
30350,Dmitry,2026-11-10,776.112
30411,Dmitry,2026-11-01,283.765
30459,Dmitry,2026-11-07,339.607
30460,Dmitry,2026-11-06,715.139
30467,Dmitry,2026-11-09,622.729
30489,Dmitry,2026-11-07,408.398
30492,Dmitry,2026-11-04,269.195
30509,Dmitry,2026-11-08,723.995
30519,Dmitry,2026-11-05,993.354
30576,Dmitry,2026-11-10,230.512
30592,Dmitry,2026-11-03,214.246
30656,Dmitry,2026-11-04,344.021
30681,Dmitry,2026-11-05,219.984
30737,Dmitry,2026-11-05,171.28
30784,Dmitry,2026-11-06,0.205685
30793,Dmitry,2026-11-01,902.218
30806,Dmitry,2026-11-07,945.729
30964,Dmitry,2026-11-07,96.6795
30993,Dmitry,2026-11-08,990.592
31045,Dmitry,2026-11-01,179.005
31085,Dmitry,2026-11-06,756.918
31111,Dmitry,2026-11-02,476.842
31124,Dmitry,2026-11-05,826.991
31148,Dmitry,2026-11-04,436.456
31197,Dmitry,2026-11-02,868.941
31263,Dmitry,2026-11-03,281.237
31305,Dmitry,2026-11-08,654.297
31306,Dmitry,2026-11-10,451.182
31371,Dmitry,2026-11-01,40.8434
31410,Dmitry,2026-11-06,517.438
31423,Dmitry,2026-11-06,64.112
31533,Dmitry,2026-11-09,308.286
31541,Dmitry,2026-11-06,497.742
31567,Dmitry,2026-11-05,372.105
31576,Dmitry,2026-11-07,731.647
31600,Dmitry,2026-11-09,972.628
31613,Dmitry,2026-11-06,671.606
31630,Dmitry,2026-11-09,122.84
31676,Dmitry,2026-11-02,185.087
31707,Dmitry,2026-11-01,735.573
31762,Dmitry,2026-11-10,386.611
31770,Dmitry,2026-11-09,752.947
31856,Dmitry,2026-11-04,317.219
31903,Dmitry,2026-11-02,478.805
31905,Dmitry,2026-11-04,68.3325
32019,Dmitry,2026-11-06,366.319
32032,Dmitry,2026-11-03,475.787
32039,Dmitry,2026-11-07,553.943
32049,Dmitry,2026-11-01,515.012
32082,Dmitry,2026-11-06,826.456
32093,Dmitry,2026-11-10,880.436
32098,Dmitry,2026-11-07,409.983
32149,Dmitry,2026-11-02,549.101
32193,Dmitry,2026-11-03,594.307
32197,Dmitry,2026-11-09,754.579
32327,Dmitry,2026-11-04,268.248
32397,Dmitry,2026-11-01,761.885
32454,Dmitry,2026-11-09,659.076
32460,Dmitry,2026-11-07,10.6459
32494,Dmitry,2026-11-05,823.853
32531,Dmitry,2026-11-06,997.665
32540,Dmitry,2026-11-04,29.7993
32555,Dmitry,2026-11-08,497.539
32582,Dmitry,2026-11-01,46.3077
32592,Dmitry,2026-11-10,173.239
32674,Dmitry,2026-11-03,861.531
32675,Dmitry,2026-11-06,500.176
32710,Dmitry,2026-11-09,750.722
32753,Dmitry,2026-11-03,160.217
32775,Dmitry,2026-11-02,993.815
32816,Dmitry,2026-11-09,32.7911
32835,Dmitry,2026-11-07,969.203
32853,Dmitry,2026-11-02,286.965
32881,Dmitry,2026-11-04,14.7358
32899,Dmitry,2026-11-02,25.2791
32917,Dmitry,2026-11-06,404.422
32976,Dmitry,2026-11-07,991.8
32992,Dmitry,2026-11-09,222.595
33035,Dmitry,2026-11-05,230.785
33042,Dmitry,2026-11-01,455.257
33103,Dmitry,2026-11-05,475.734
33131,Dmitry,2026-11-05,147.13
33135,Dmitry,2026-11-03,897.398
33136,Dmitry,2026-11-01,762.626
33197,Dmitry,2026-11-03,537.828
33200,Dmitry,2026-11-07,944.374
33208,Dmitry,2026-11-05,282.891
33212,Dmitry,2026-11-07,848.575
33225,Dmitry,2026-11-08,939.623
33254,Dmitry,2026-11-03,20.1518
33276,Dmitry,2026-11-06,471.541
33284,Dmitry,2026-11-08,767.945
33339,Dmitry,2026-11-08,453.949
33350,Dmitry,2026-11-10,171.814
33392,Dmitry,2026-11-10,748.376
33397,Dmitry,2026-11-02,776.871
33408,Dmitry,2026-11-08,953.619
33426,Dmitry,2026-11-04,614.437
33494,Dmitry,2026-11-06,292.93
33558,Dmitry,2026-11-04,554.362
33579,Dmitry,2026-11-10,253.261
33613,Dmitry,2026-11-08,631.076
33614,Dmitry,2026-11-10,769.562
33657,Dmitry,2026-11-08,303.444
33661,Dmitry,2026-11-06,523.673
33672,Dmitry,2026-11-10,363.036
33691,Dmitry,2026-11-06,609.069
33787,Dmitry,2026-11-03,229.969
33808,Dmitry,2026-11-01,955.193
33828,Dmitry,2026-11-09,567.011
33874,Dmitry,2026-11-05,161.357
33900,Dmitry,2026-11-01,558.538
33903,Dmitry,2026-11-03,510.368
33926,Dmitry,2026-11-02,433.917
33985,Dmitry,2026-11-10,988.895
34004,Dmitry,2026-11-02,550.054
34035,Dmitry,2026-11-08,277.589
34040,Dmitry,2026-11-03,409.839
34085,Dmitry,2026-11-05,205.027
34097,Dmitry,2026-11-04,617.185
34120,Dmitry,2026-11-03,740.166
34129,Dmitry,2026-11-07,771.457
34152,Dmitry,2026-11-03,186.022
34158,Dmitry,2026-11-03,761.276
34166,Dmitry,2026-11-07,369.634
34222,Dmitry,2026-11-02,11.403
34330,Dmitry,2026-11-04,886.118
34353,Dmitry,2026-11-04,777.63
34358,Dmitry,2026-11-07,500.535
34416,Dmitry,2026-11-09,727.739
34417,Dmitry,2026-11-01,357.747
34430,Dmitry,2026-11-01,375.07
34480,Dmitry,2026-11-04,348.196
34520,Dmitry,2026-11-02,24.5739
34522,Dmitry,2026-11-09,562.331
34535,Dmitry,2026-11-07,98.5168
34597,Dmitry,2026-11-08,923.176
34667,Dmitry,2026-11-10,201.063
34717,Dmitry,2026-11-04,208.828
34765,Dmitry,2026-11-03,498.601
34766,Dmitry,2026-11-10,202.283
34776,Dmitry,2026-11-10,262.099
34786,Dmitry,2026-11-06,331.151
34794,Dmitry,2026-11-05,321.508
34837,Dmitry,2026-11-04,30.7116
34848,Dmitry,2026-11-10,170.507
34850,Dmitry,2026-11-07,348.564
34899,Dmitry,2026-11-01,526.598
34939,Dmitry,2026-11-05,238.232
34949,Dmitry,2026-11-07,606.974
34984,Dmitry,2026-11-07,95.7753
34986,Dmitry,2026-11-09,976.226
35031,Dmitry,2026-11-07,790.849
35036,Dmitry,2026-11-10,202.099
35064,Dmitry,2026-11-04,794.753
35078,Dmitry,2026-11-06,559.429
35086,Dmitry,2026-11-05,966.968
35089,Dmitry,2026-11-03,191.485
35090,Dmitry,2026-11-09,6.41858
35093,Dmitry,2026-11-02,534.167
35118,Dmitry,2026-11-07,446.436
35122,Dmitry,2026-11-07,391.402
35123,Dmitry,2026-11-04,512.952
35196,Dmitry,2026-11-08,136.452
35212,Dmitry,2026-11-01,897.663
35251,Dmitry,2026-11-01,918.04
35273,Dmitry,2026-11-02,390.373
35305,Dmitry,2026-11-10,509.953
35349,Dmitry,2026-11-06,350.309
35367,Dmitry,2026-11-08,539.237
35373,Dmitry,2026-11-05,774.823
35401,Dmitry,2026-11-06,363.708
35462,Dmitry,2026-11-08,50.1205
35512,Dmitry,2026-11-10,642.935
35514,Dmitry,2026-11-07,333.442
35544,Dmitry,2026-11-03,73.1815
35567,Dmitry,2026-11-06,276.524
35618,Dmitry,2026-11-02,169.745
35635,Dmitry,2026-11-08,314.642
35649,Dmitry,2026-11-10,194.045
35664,Dmitry,2026-11-06,225.393
35687,Dmitry,2026-11-03,197.667
35742,Dmitry,2026-11-01,210.844
35758,Dmitry,2026-11-01,826.337
35772,Dmitry,2026-11-01,406.234
35783,Dmitry,2026-11-09,128.372
35803,Dmitry,2026-11-03,914.547
35833,Dmitry,2026-11-02,460.68
35854,Dmitry,2026-11-04,154.868
35871,Dmitry,2026-11-04,9.28049
35877,Dmitry,2026-11-07,341.619
35890,Dmitry,2026-11-09,904.915
35925,Dmitry,2026-11-03,25.7908
35987,Dmitry,2026-11-08,131.298
36014,Dmitry,2026-11-10,918.353
36042,Dmitry,2026-11-04,87.3877
36055,Dmitry,2026-11-10,855.213
36094,Dmitry,2026-11-08,506.25
36105,Dmitry,2026-11-02,456.42
36123,Dmitry,2026-11-04,306.131
36244,Dmitry,2026-11-10,377.073
36266,Dmitry,2026-11-05,289.944
36269,Dmitry,2026-11-05,909.878
36313,Dmitry,2026-11-06,910.602
36377,Dmitry,2026-11-09,408.169
36405,Dmitry,2026-11-02,584.237
36408,Dmitry,2026-11-10,847.888
36447,Dmitry,2026-11-07,197.177
36453,Dmitry,2026-11-10,581.475
36514,Dmitry,2026-11-03,153.931
36662,Dmitry,2026-11-03,991.114
36786,Dmitry,2026-11-02,246.726
36810,Dmitry,2026-11-05,902.941
36837,Dmitry,2026-11-03,754.994
36857,Dmitry,2026-11-04,429.43
36885,Dmitry,2026-11-08,57.9994
36903,Dmitry,2026-11-01,205.862
36913,Dmitry,2026-11-02,188.43
36971,Dmitry,2026-11-02,78.2126
36983,Dmitry,2026-11-01,863.246
37008,Dmitry,2026-11-05,445.664
37019,Dmitry,2026-11-09,985.381
37054,Dmitry,2026-11-06,223.851
37088,Dmitry,2026-11-07,409.961
37128,Dmitry,2026-11-09,945.455
37145,Dmitry,2026-11-06,159.19
37213,Dmitry,2026-11-06,425.692
37222,Dmitry,2026-11-06,548.873
37223,Dmitry,2026-11-06,508.635
37293,Dmitry,2026-11-02,982.129
37357,Dmitry,2026-11-02,146.051
37361,Dmitry,2026-11-03,26.5371
37373,Dmitry,2026-11-04,726.323
37387,Dmitry,2026-11-03,118.046
37421,Dmitry,2026-11-09,903.769
37428,Dmitry,2026-11-08,567.16
37448,Dmitry,2026-11-09,711.695
37501,Dmitry,2026-11-09,29.0369
37521,Dmitry,2026-11-02,453.006
37529,Dmitry,2026-11-08,991.72
37540,Dmitry,2026-11-10,525.455
37568,Dmitry,2026-11-09,728.677
37577,Dmitry,2026-11-03,595.546
37586,Dmitry,2026-11-08,130.355
37621,Dmitry,2026-11-06,526.722
37716,Dmitry,2026-11-04,46.0339
37761,Dmitry,2026-11-06,468.37
37780,Dmitry,2026-11-07,895.168
37801,Dmitry,2026-11-05,583.211
37807,Dmitry,2026-11-03,578.059
37862,Dmitry,2026-11-09,721.626
37880,Dmitry,2026-11-10,773.174
37940,Dmitry,2026-11-05,71.8488
37967,Dmitry,2026-11-04,26.7218
37988,Dmitry,2026-11-03,66.8552
37992,Dmitry,2026-11-07,225.043
38009,Dmitry,2026-11-03,461.565
38089,Dmitry,2026-11-10,307.638
38097,Dmitry,2026-11-03,725.04
38153,Dmitry,2026-11-06,971.035
38165,Dmitry,2026-11-05,117.196
38174,Dmitry,2026-11-03,976.973
38224,Dmitry,2026-11-06,183.837
38253,Dmitry,2026-11-04,368.879
38320,Dmitry,2026-11-09,962.202
38336,Dmitry,2026-11-05,188.044
38353,Dmitry,2026-11-02,703.509
38379,Dmitry,2026-11-05,27.4669
38384,Dmitry,2026-11-09,335.244
38390,Dmitry,2026-11-01,779.919
38397,Dmitry,2026-11-05,6.29299
38443,Dmitry,2026-11-02,592.286
38500,Dmitry,2026-11-02,495.098
38530,Dmitry,2026-11-10,934.762
38575,Dmitry,2026-11-05,616.607
38597,Dmitry,2026-11-02,82.2119
38635,Dmitry,2026-11-09,862.604
38714,Dmitry,2026-11-06,485.184
38743,Dmitry,2026-11-02,568.86
38760,Dmitry,2026-11-04,811.132
38782,Dmitry,2026-11-09,644.372
38847,Dmitry,2026-11-02,507.774
38900,Dmitry,2026-11-08,142.653
38931,Dmitry,2026-11-09,376.72
38950,Dmitry,2026-11-07,520.337
38954,Dmitry,2026-11-05,222.654
39003,Dmitry,2026-11-02,613.834
39043,Dmitry,2026-11-01,63.525
39068,Dmitry,2026-11-03,805.339
39121,Dmitry,2026-11-04,842.424
39193,Dmitry,2026-11-06,335.716
39281,Dmitry,2026-11-10,495.259
39284,Dmitry,2026-11-07,606.305
39294,Dmitry,2026-11-08,142.949
39362,Dmitry,2026-11-04,939.839
39370,Dmitry,2026-11-02,943.105
39415,Dmitry,2026-11-10,222.453
39429,Dmitry,2026-11-04,473.403
39446,Dmitry,2026-11-10,579.159
39489,Dmitry,2026-11-09,267.935
39554,Dmitry,2026-11-02,840.679
39574,Dmitry,2026-11-02,570.356
39582,Dmitry,2026-11-04,131.811
39663,Dmitry,2026-11-06,107.829
39677,Dmitry,2026-11-09,238.077
39729,Dmitry,2026-11-06,224.242
39730,Dmitry,2026-11-02,468.393
39749,Dmitry,2026-11-08,396.639
39753,Dmitry,2026-11-04,712.358
39815,Dmitry,2026-11-04,725.611
39830,Dmitry,2026-11-06,43.1071
39927,Dmitry,2026-11-10,86.0583
39955,Dmitry,2026-11-04,244.121
39967,Dmitry,2026-11-10,241.481
39981,Dmitry,2026-11-06,207.58
40001,Dmitry,2026-11-05,959.688
40011,Dmitry,2026-11-03,220.509
40022,Dmitry,2026-11-09,702.804
40051,Dmitry,2026-11-02,258.571
40067,Dmitry,2026-11-08,515.766
40075,Dmitry,2026-11-09,465.262
40083,Dmitry,2026-11-04,196.071
40108,Dmitry,2026-11-02,337.573
40157,Dmitry,2026-11-06,601.877
40170,Dmitry,2026-11-10,884.094
40183,Dmitry,2026-11-02,988.091
40201,Dmitry,2026-11-05,799.449
40216,Dmitry,2026-11-10,511.531
40248,Dmitry,2026-11-10,634.977
40253,Dmitry,2026-11-09,198.554
40311,Dmitry,2026-11-06,467.77
40365,Dmitry,2026-11-05,380.422
40441,Dmitry,2026-11-09,327.452
40466,Dmitry,2026-11-08,105.46
40472,Dmitry,2026-11-10,961.679
40491,Dmitry,2026-11-08,108.42
40556,Dmitry,2026-11-07,806.684
40562,Dmitry,2026-11-04,838.512
40665,Dmitry,2026-11-04,711.382
40680,Dmitry,2026-11-06,618.396
40749,Dmitry,2026-11-02,977.612
40774,Dmitry,2026-11-10,689.969
40793,Dmitry,2026-11-10,617.092
40813,Dmitry,2026-11-07,478.906
40825,Dmitry,2026-11-07,869.487
40863,Dmitry,2026-11-07,954.798
40896,Dmitry,2026-11-10,843.94
41021,Dmitry,2026-11-09,923.473
41120,Dmitry,2026-11-03,658.822
41153,Dmitry,2026-11-06,927.411
41188,Dmitry,2026-11-02,976.266
41233,Dmitry,2026-11-09,86.0361
41271,Dmitry,2026-11-06,994.783
41298,Dmitry,2026-11-10,887.476
41300,Dmitry,2026-11-08,115.008
41309,Dmitry,2026-11-03,307.642
41331,Dmitry,2026-11-02,644.34
41337,Dmitry,2026-11-05,764.387
41365,Dmitry,2026-11-06,703.184
41384,Dmitry,2026-11-01,317.505
41393,Dmitry,2026-11-01,837.685
41413,Dmitry,2026-11-07,579.927
41436,Dmitry,2026-11-01,467.483
41451,Dmitry,2026-11-02,147.748
41452,Dmitry,2026-11-09,431.511
41454,Dmitry,2026-11-10,497.483
41468,Dmitry,2026-11-03,999.399
41481,Dmitry,2026-11-08,648.015
41490,Dmitry,2026-11-06,260.408
41491,Dmitry,2026-11-01,137.508
41503,Dmitry,2026-11-10,330.828
41504,Dmitry,2026-11-10,415.803
41575,Dmitry,2026-11-06,129.4
41696,Dmitry,2026-11-10,748.108
41703,Dmitry,2026-11-05,742.089
41714,Dmitry,2026-11-04,614.865
